module_id	value_scale	cerebellar_granule_minus_purkinje	cerebellar_bootstrap_95ci_low	cerebellar_bootstrap_95ci_high	dentate_granule_minus_mean_ca1_ca3	dentate_bootstrap_95ci_low	dentate_bootstrap_95ci_high	dentate_granule_minus_ca1	dentate_ca1_bootstrap_95ci_low	dentate_ca1_bootstrap_95ci_high	dentate_positive_vs_ca1	dentate_granule_minus_ca3	dentate_ca3_bootstrap_95ci_low	dentate_ca3_bootstrap_95ci_high	dentate_positive_vs_ca3	positive_against_both_hippocampal_comparators	shared_minimum_local_delta	shared_minimum_bootstrap_95ci_low	shared_minimum_bootstrap_95ci_high	bootstrap_fraction_both_positive	both_local_deltas_positive	n_cb_granule_libraries	n_purkinje_libraries	n_dg_granule_libraries	n_ca1_libraries	n_ca3_libraries	module_label	module_family
cerebellar_fate_rhombic_lip_shh	mean curated-gene z score	0.7572941967747459	0.6825741944793937	0.8248664585691928	0.0349477912909526	0.0090082809531276	0.0609285024913514	0.0451311244950493	0.0116790356608976	0.0759043628850561	True	0.024764458086856	-0.0074724912989444	0.0526473815597096	True	True	0.0349477912909526	0.0090082809531276	0.0609285024913514	0.9945	True	121	63	29	49	20	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate
dentate_fate_wnt_prox1	mean curated-gene z score	0.2263571430630226	0.1944197188600145	0.2579121730959252	0.4950856816032818	0.4579130159361538	0.5345678042611092	0.4768951549909075	0.4263857769607496	0.527236621392532	True	0.5132762082156562	0.4749536089049468	0.552644035016216	True	True	0.2263571430630226	0.1944197188600145	0.2579121730959252	1.0	True	121	63	29	49	20	Dentate fate/WNT/PROX1	upstream_region_fate
shared_neurogenic_niche_state	mean curated-gene z score	-0.4251952884441528	-0.4610797382845613	-0.3896582696149314	0.0146282656505235	-0.0460201170888939	0.0738852057600928	0.0343634751232075	-0.0399781847629444	0.1084167026770654	True	-0.0051069438221604	-0.0784508212823972	0.0615942794043687	False	False	-0.4251952884441528	-0.4610797382845613	-0.3896582696149314	0.0	False	121	63	29	49	20	Shared neurogenic niche/progenitor state	shared_niche_state
downstream_neurite_morphology	mean curated-gene z score	0.0390830614970125	-0.0045433871695632	0.0844792128062626	-0.3832887603365432	-0.4442758488170384	-0.3190755221792953	-0.3490692306139283	-0.4232556455213265	-0.2748055253078075	False	-0.4175082900591581	-0.4775974183160127	-0.3565232062857943	False	False	-0.3832887603365432	-0.4442758488170384	-0.3190755221792953	0.0	False	121	63	29	49	20	Downstream neurite/morphology	downstream_circuit_morphology
downstream_synaptic_excitability	mean curated-gene z score	0.6373658305881558	0.5972009729233995	0.6773821093983505	0.1378898723111856	0.1072271718687178	0.1687894847425979	0.2115588410424675	0.1832706773408113	0.2395037476416595	True	0.0642209035799037	0.0219278070742236	0.1072263537903655	True	True	0.1378898723111856	0.1072271718687178	0.1687894847425979	1.0	True	121	63	29	49	20	Downstream synaptic/excitability	downstream_circuit_morphology
