contrast_id	audit_scope	expression_layer	dataset	core_branch	branch_kind	sample	target_class	background_classes	module_score	module_label	candidate_median	background_median	delta_candidate_minus_background
primary_core_candidate_background|selected_feature_matrix|GSE268609|7|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	7	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|7|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	7	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|7|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	7	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|7|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	7	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	1.0	0.5416666666666666	0.45833333333333337
primary_core_candidate_background|selected_feature_matrix|GSE268609|8|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	8	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|8|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	8	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|8|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	8	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|8|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	8	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|8|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	8	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|8|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	8	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|8|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	8	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|8|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	8	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|9|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	9	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.625	0.20833333333333326
primary_core_candidate_background|selected_feature_matrix|GSE268609|9|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	9	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|9|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	9	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|9|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	9	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|9|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	9	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|9|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	9	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|9|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	9	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|9|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	9	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.625	0.20833333333333326
primary_core_candidate_background|selected_feature_matrix|GSE268609|10|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	10	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|10|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	10	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|10|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	10	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|10|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	10	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|10|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	10	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|10|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	10	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|10|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	10	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|10|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	10	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|11|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	11	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|11|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	11	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|11|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	11	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|11|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	11	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|11|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	11	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|11|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	11	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|11|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	11	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|11|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	11	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|12|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	12	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	1.0	0.6666666666666666	0.33333333333333337
primary_core_candidate_background|selected_feature_matrix|GSE268609|12|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	12	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|12|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	12	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|12|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	12	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|12|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	12	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|12|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	12	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|12|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	12	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|12|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	12	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	1.0	0.6666666666666666	0.33333333333333337
primary_core_candidate_background|selected_feature_matrix|GSE268609|13|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	13	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|13|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	13	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|13|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	13	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|13|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	13	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|13|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	13	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|13|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	13	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|13|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	13	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|13|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	13	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|14|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	14	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	1.0	0.625	0.375
primary_core_candidate_background|selected_feature_matrix|GSE268609|14|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	14	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|14|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	14	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|14|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	14	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|14|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	14	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|14|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	14	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|14|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	14	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|14|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	14	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	1.0	0.625	0.375
primary_core_candidate_background|selected_feature_matrix|GSE268609|15|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	15	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|15|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	15	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|15|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	15	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5833333333333333	0.41666666666666674
primary_core_candidate_background|selected_feature_matrix|GSE268609|15|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	15	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|15|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	15	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|15|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	15	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|15|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	15	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|15|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	15	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|16|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	16	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|16|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	16	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|16|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	16	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5833333333333333	0.41666666666666674
primary_core_candidate_background|selected_feature_matrix|GSE268609|16|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	16	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|16|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	16	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|16|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	16	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|16|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	16	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|16|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	16	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|17|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	17	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|17|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	17	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|17|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	17	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|17|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	17	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|17|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	17	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|17|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	17	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|17|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	17	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|17|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	17	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|18|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	18	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	1.0	0.625	0.375
primary_core_candidate_background|selected_feature_matrix|GSE268609|18|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	18	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	0.6666666666666666	0.5	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|18|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	18	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|18|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	18	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|18|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	18	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|18|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	18	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|18|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	18	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	0.6666666666666666	0.5	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|18|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	18	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	1.0	0.625	0.375
