dataset	species	region	axis_type	axis_label	axis_order	comparison_group	n_cells	canonical_gene	source_gene_symbol	nonzero_cells	detection_fraction	mean_expression	mean_log1p_expression	source_path	gene_rank_within_axis
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Neuroblast	4.0	curated_dentate_granule_lineage	1381	TGFBI	Tgfbi	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Neuroblast	4.0	curated_dentate_granule_lineage	1381	TGFBR1	Tgfbr1	205.0	0.14844315713251266	0.17378711078928313	0.11286644690113527	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Neuroblast	4.0	curated_dentate_granule_lineage	1381	TGFBR2	Tgfbr2	19.0	0.013758146270818247	0.013758146270818247	0.009536420297348993	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Neuroblast	4.0	curated_dentate_granule_lineage	1381	TOB1	Tob1	377.0	0.27299058653149894	0.3461259956553222	0.21732496765747394	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Neuroblast	4.0	curated_dentate_granule_lineage	1381	TOB2	Tob2	108.0	0.0782041998551774	0.08761766835626358	0.05793856543825043	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Neuroblast	4.0	curated_dentate_granule_lineage	1381	TOP2A	Top2a	59.0	0.042722664735698766	0.07385952208544533	0.039681808669178656	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Neuroblast	4.0	curated_dentate_granule_lineage	1381	TUBB3	Tubb3	1152.0	0.834178131788559	3.65821868211441	1.2646020336455475	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	AKT1	Akt1	627.0	0.25919801570897066	0.31789995866060355	0.20182628498197927	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	AKT2	Akt2	254.0	0.10500206696982224	0.11326994625878462	0.0760101618156011	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	APAF1	Apaf1	118.0	0.04878048780487805	0.05084745762711865	0.03452608030349898	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	ASCL1	Ascl1	50.0	0.02066969822240595	0.024803637866887142	0.015570696081665898	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	ATOH1	Atoh1	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.4375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	AURKB	Aurkb	2.0	0.0008267879288962381	0.0008267879288962381	0.000573085721835424	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	BAD	Bad	713.0	0.2947498966515089	0.36295990078544854	0.23073989775901602	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	BAK1	Bak1	121.0	0.05002066969822241	0.052087639520463004	0.03550977031347424	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	BAX	Bax	1625.0	0.6717651922281934	1.3761885076477884	0.6964424472257246	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	BBC3	Bbc3	542.0	0.22405952873088053	0.2625051674245556	0.17028362627884888	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	BCL2	Bcl2	253.0	0.10458867300537412	0.11740388590326581	0.0774213316798676	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	BCL2L1	Bcl2l1	496.0	0.20504340636626706	0.24018189334435716	0.1556156476605802	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	BCL2L2	Bcl2l2	126.0	0.052087639520463004	0.05332782141380736	0.03660725096109037	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	BDNF	Bdnf	636.0	0.2629185613890037	0.3704009921455147	0.2215181940815134	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	BID	Bid	295.0	0.12195121951219512	0.1326994625878462	0.08883949071531201	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	BMP6	Bmp6	1.0	0.00041339396444811904	0.00041339396444811904	0.000286542860917712	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	BTG1	Btg1	1030.0	0.42579578338156265	0.6295990078544853	0.3694022915432054	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	BTG2	Btg2	700.0	0.28937577511368334	0.48987184787102106	0.2593966227035737	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CAMK2A	Camk2a	885.0	0.36585365853658536	0.8805291442744936	0.3996114079801695	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CASP3	Casp3	101.0	0.04175279040926003	0.04257957833815626	0.029276062609661355	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CASP7	Casp7	3.0	0.0012401818933443572	0.0012401818933443572	0.0008596285827531359	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CASP8	Casp8	1.0	0.00041339396444811904	0.00041339396444811904	0.000286542860917712	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CASP9	Casp9	64.0	0.02645721372467962	0.02645721372467962	0.018338743098733564	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CCNB1	Ccnb1	11.0	0.0045473336089293095	0.0045473336089293095	0.0031519714700948315	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CCND1	Ccnd1	361.0	0.14923522116577098	0.17486564696155435	0.11327193756572494	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CCND2	Ccnd2	867.0	0.3584125671765192	0.6184373708143861	0.3361569345664374	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CCNE1	Ccne1	33.0	0.01364200082678793	0.01364200082678793	0.009455914410284495	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CDKN1A	Cdkn1a	30.0	0.012401818933443571	0.01364200082678793	0.00905044551693529	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CDKN1B	Cdkn1b	177.0	0.07317073170731707	0.0781314592806945	0.05272948832426965	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CDKN1C	Cdkn1c	124.0	0.051260851591566764	0.05332782141380736	0.03636939889622738	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CREB1	Creb1	363.0	0.15006200909466721	0.17197188921041753	0.11270398723868016	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	CXCL12	Cxcl12	172.0	0.07110376188507647	0.0781314592806945	0.051962105938835323	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	DCX	Dcx	1741.0	0.7197188921041753	1.7089706490285241	0.80735282422317	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	DLG4	Dlg4	830.0	0.34311699049193883	0.5307978503513848	0.30212951686927825	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	DUSP1	Dusp1	329.0	0.13600661430343117	0.18809425382389416	0.1123201819674326	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	DUSP6	Dusp6	126.0	0.052087639520463004	0.054981397271599834	0.037277718275035246	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	E2F1	E2f1	219.0	0.09053327821413808	0.10045473336089293	0.06667830883253872	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	EGR1	Egr1	458.0	0.18933443571723854	0.3559322033898305	0.18369822662358457	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	ELK1	Elk1	355.0	0.14675485737908225	0.16825134353038446	0.11007127529957539	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	EOMES	Eomes	33.0	0.01364200082678793	0.023976849937990905	0.012576537171096016	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	FOS	Fos	1206.0	0.49855312112443156	1.2753203803224473	0.5625078303763907	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	GADD45A	Gadd45a	84.0	0.034725093013642	0.035551880942538236	0.024404833974060243	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	GADD45B	Gadd45b	82.0	0.03389830508474576	0.03761885076477883	0.024956375255573628	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	GDF11	Gdf11	192.0	0.07937164117403886	0.086812732534105	0.057935950616843195	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	GRB2	Grb2	821.0	0.33939644481190573	0.4497726333195535	0.2766312686292841	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	HES1	Hes1	21.0	0.0086812732534105	0.009094667217858619	0.0061850169077581705	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	HES5	Hes5	73.0	0.030177759404712692	0.03100454733360893	0.021252862503965415	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	ID1	Id1	27.0	0.011161637040099214	0.011575031004547334	0.007904274073264442	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	ID2	Id2	1164.0	0.48119057461761056	1.0636626705250103	0.5132439643769278	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	ID3	Id3	107.0	0.04423315419594874	0.04836709384042993	0.03223887281094792	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	INHBB	Inhbb	17.0	0.007027697395618024	0.007441091360066143	0.005038845464087323	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	JUN	Jun	1160.0	0.4795369987598181	1.1207110376188507	0.5218695930407017	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MAP2	Map2	1663.0	0.687474162877222	1.4985531211244316	0.7358163838515736	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MAP2K1	Map2k1	356.0	0.14716825134353037	0.18354692021496485	0.11584708748105375	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MAP2K2	Map2k2	1217.0	0.5031004547333608	0.7928896238114923	0.4531305789696119	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MAPK1	Mapk1	1182.0	0.4886316659776767	0.8759818106655642	0.4665498366954621	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MAPK3	Mapk3	804.0	0.33236874741628775	0.47912360479537	0.28389885120183656	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MCL1	Mcl1	341.0	0.1409673418768086	0.15708970649028525	0.10419948108784761	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MCM2	Mcm2	30.0	0.012401818933443571	0.012815212897891691	0.008763902656017578	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MCM3	Mcm3	20.0	0.00826787928896238	0.00826787928896238	0.005730857218354239	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MCM4	Mcm4	52.0	0.02149648615130219	0.02149648615130219	0.014900228767721022	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MCM5	Mcm5	30.0	0.012401818933443571	0.012401818933443571	0.008596285827531358	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MCM6	Mcm6	74.0	0.03059115336916081	0.031831335262505166	0.021707022193369344	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MKI67	Mki67	113.0	0.046713517982637454	0.047540305911533694	0.03266588614461916	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	MYBL2	Mybl2	5.0	0.002066969822240595	0.002066969822240595	0.00143271430458856	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	NEFL	Nefl	787.0	0.3253410500206697	0.6134766432410087	0.3174399387500068	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	NEFM	Nefm	214.0	0.08846630839189748	0.10830921868540719	0.06775433954068233	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	NES	Nes	16.0	0.006614303431169905	0.007027697395618024	0.0047523026031696105	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	NEUROD1	Neurod1	2017.0	0.8338156262918561	2.8520049607275735	1.114769559955887	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	NEUROD2	Neurod2	1628.0	0.6730053741215378	1.4162877221992558	0.7068099702934818	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	NTF3	Ntf3	439.0	0.18147995039272427	0.2902025630425796	0.16299868714509333	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	NTRK2	Ntrk2	524.0	0.21661843737081438	0.2687060768912774	0.16992731470217443	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	PCNA	Pcna	162.0	0.06696982224059529	0.07069036792062836	0.04787980412899059	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	PMAIP1	Pmaip1	6.0	0.0024803637866887144	0.0024803637866887144	0.0017192571655062717	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	RBFOX3	Rbfox3	1246.0	0.5150888797023564	0.8900372054568003	0.48505480715739646	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	RELN	Reln	42.0	0.017362546506821	0.019016122364613478	0.012656576676434054	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	SEMA3A	Sema3a	102.0	0.04216618437370814	0.04299297230260438	0.02956260547057906	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	SERPINE1	Serpine1	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	SFRP1	Sfrp1	124.0	0.051260851591566764	0.05787515502273667	0.038115802417466337	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	SFRP2	Sfrp2	8.0	0.0033071517155849523	0.0037205456800330715	0.002459959715827915	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	SHC1	Shc1	24.0	0.009921455146754857	0.009921455146754857	0.006877028662025087	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	SLIT2	Slit2	302.0	0.12484497726333195	0.15088879702356345	0.09637104416637059	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	SMAD2	Smad2	116.0	0.04795369987598181	0.05167424555601488	0.03474752332283057	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	SMAD3	Smad3	22.0	0.009094667217858619	0.009094667217858619	0.006303942940189663	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	SMAD4	Smad4	411.0	0.16990491938817692	0.19470855725506409	0.127458610138857	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	SNAP25	Snap25	1535.0	0.6345597354278627	1.5568416701116163	0.7122732273966185	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	Immature-GC	5.0	curated_dentate_granule_lineage	2419	SOS1	Sos1	258.0	0.10665564282761472	0.11368334022323275	0.07668016260892596	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
