dataset	species	region	axis_type	axis_label	axis_order	comparison_group	n_cells	canonical_gene	source_gene_symbol	nonzero_cells	detection_fraction	mean_expression	mean_log1p_expression	source_path	gene_rank_within_axis
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	NOTCH1	Notch1	66.0	0.3316582914572864	0.44221105527638194	0.2708377364837193	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	NOTCH2	Notch2	112.0	0.5628140703517588	1.9195979899497488	0.6980150589642963	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	NOTCH3	Notch3	4.0	0.020100502512562814	0.020100502512562814	0.013932606644421012	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	NRP1	Nrp1	11.0	0.05527638190954774	0.06030150753768844	0.04035218137822895	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	NRP2	Nrp2	7.0	0.035175879396984924	0.04020100502512563	0.026419574733807946	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	NTRK2	Ntrk2	158.0	0.7939698492462312	1.7889447236180904	0.8740523201293008	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	PAFAH1B1	Pafah1b1	59.0	0.2964824120603015	0.36180904522613067	0.22989368055445317	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	PLXNA1	Plxna1	7.0	0.035175879396984924	0.035175879396984924	0.02438206162773677	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	PLXNA2	Plxna2	47.0	0.23618090452261306	0.27638190954773867	0.17941635836947917	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	PLXNA3	Plxna3	10.0	0.05025125628140704	0.05025125628140704	0.03483151661105252	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	PLXNA4	Plxna4	7.0	0.035175879396984924	0.035175879396984924	0.02438206162773677	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	PLXNB1	Plxnb1	70.0	0.35175879396984927	0.4623115577889447	0.2874621555088594	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	PLXNC1	Plxnc1	19.0	0.09547738693467336	0.09547738693467336	0.0661798815609998	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	PTCH1	Ptch1	56.0	0.2814070351758794	0.41708542713567837	0.24448058647352217	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	PTCH2	Ptch2	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	RAC1	Rac1	87.0	0.4371859296482412	0.5527638190954773	0.3451052457453929	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	RAF1	Raf1	27.0	0.135678391959799	0.1407035175879397	0.09608260795591299	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	RAP1A	Rap1a	33.0	0.1658291457286432	0.17587939698492464	0.11901903102861568	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	RBPJ	Rbpj	24.0	0.12060301507537688	0.12060301507537688	0.08359563986652606	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	RELN	Reln	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	RHOA	Rhoa	73.0	0.36683417085427134	0.5527638190954773	0.32400687104941245	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SEMA3A	Sema3a	1.0	0.005025125628140704	0.005025125628140704	0.003483151661105253	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SEMA3C	Sema3c	8.0	0.04020100502512563	0.05527638190954774	0.033385878056018455	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SEMA3E	Sema3e	3.0	0.01507537688442211	0.020100502512562814	0.012486968089386936	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SEMA5A	Sema5a	6.0	0.03015075376884422	0.04020100502512563	0.02438206162773677	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SEMA6A	Sema6a	22.0	0.11055276381909548	0.12562814070351758	0.0827418758625291	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SEMA6D	Sema6d	30.0	0.1507537688442211	0.1507537688442211	0.10449454983315758	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SEMA7A	Sema7a	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.1875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SERPINE1	Serpine1	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SHC1	Shc1	7.0	0.035175879396984924	0.035175879396984924	0.02438206162773677	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SHH	Shh	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SMAD1	Smad1	16.0	0.08040201005025126	0.08040201005025126	0.05573042657768403	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SMAD2	Smad2	5.0	0.02512562814070352	0.02512562814070352	0.01741575830552626	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SMAD3	Smad3	12.0	0.06030150753768844	0.06030150753768844	0.04179781993326303	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SMAD4	Smad4	22.0	0.11055276381909548	0.11557788944723618	0.07866684965038674	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SMAD5	Smad5	33.0	0.1658291457286432	0.18592964824120603	0.12250218268972095	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SMAD7	Smad7	7.0	0.035175879396984924	0.035175879396984924	0.02438206162773677	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SMAD9	Smad9	2.0	0.010050251256281407	0.010050251256281407	0.006966303322210506	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SMO	Smo	23.0	0.11557788944723618	0.12562814070351758	0.08418751441756317	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SORT1	Sort1	20.0	0.10050251256281408	0.10050251256281408	0.06966303322210504	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SOS1	Sos1	8.0	0.04020100502512563	0.04020100502512563	0.027865213288842023	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SPRY1	Spry1	2.0	0.010050251256281407	0.010050251256281407	0.006966303322210506	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SPRY2	Spry2	69.0	0.34673366834170855	0.628140703517588	0.3300569856440151	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	SPRY4	Spry4	1.0	0.005025125628140704	0.005025125628140704	0.003483151661105253	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	TCF7L2	Tcf7l2	78.0	0.39195979899497485	0.5628140703517588	0.3359019645877623	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	TGFB1	Tgfb1	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	TGFB2	Tgfb2	18.0	0.09045226130653267	0.09045226130653267	0.06269672989989455	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	TGFB3	Tgfb3	4.0	0.020100502512562814	0.020100502512562814	0.013932606644421012	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	TGFBI	Tgfbi	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	TGFBR1	Tgfbr1	14.0	0.07035175879396985	0.07537688442211055	0.05080163636154472	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	TGFBR2	Tgfbr2	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	TGFBR3	Tgfbr3	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	VLDLR	Vldlr	5.0	0.02512562814070352	0.03015075376884422	0.01945327141159744	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	WNT3A	Wnt3a	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	WNT5A	Wnt5a	16.0	0.08040201005025126	0.08542713567839195	0.05776793968375522	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	WNT7A	Wnt7a	11.0	0.05527638190954774	0.06030150753768844	0.04035218137822896	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	RGL	1.0	curated_dentate_granule_lineage	199	WNT7B	Wnt7b	34.0	0.1708542713567839	0.18592964824120603	0.12453969579579213	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	ACVR1	Acvr1	13.0	0.036827195467422094	0.036827195467422094	0.025526666706173623	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	ATOH1	Atoh1	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.4375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	AXIN2	Axin2	26.0	0.07365439093484419	0.0821529745042493	0.05449921251808235	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	BDNF	Bdnf	6.0	0.0169971671388102	0.019830028328611898	0.01293016484835081	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	BMP2	Bmp2	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.1875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	BMP4	Bmp4	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.1875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	BMP7	Bmp7	8.0	0.0226628895184136	0.0226628895184136	0.015708717973029918	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	BMPR1A	Bmpr1a	73.0	0.20679886685552407	0.22662889518413598	0.1513824360839466	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	BMPR1B	Bmpr1b	2.0	0.0056657223796034	0.0056657223796034	0.00392717949325748	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	BMPR2	Bmpr2	69.0	0.1954674220963173	0.22096317280453256	0.1454916668440604	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	CDK5	Cdk5	68.0	0.19263456090651557	0.2237960339943343	0.1458253298345884	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	CDK5R1	Cdk5r1	149.0	0.42209631728045327	0.6713881019830028	0.37652874768113004	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	CREB1	Creb1	127.0	0.3597733711048159	0.48725212464589235	0.29654363685923485	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	CRK	Crk	104.0	0.29461756373937675	0.35694050991501414	0.2288157877770571	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	CRKL	Crkl	3.0	0.0084985835694051	0.0084985835694051	0.00589076923988622	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	CTNNB1	Ctnnb1	265.0	0.7507082152974505	1.7762039660056657	0.8383992613187357	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	DAB1	Dab1	53.0	0.1501416430594901	0.22662889518413598	0.12730286746209593	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.125
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	DKK1	Dkk1	1.0	0.0028328611898017	0.0028328611898017	0.00196358974662874	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	DKK3	Dkk3	23.0	0.06515580736543909	0.07365439093484419	0.04827478028766813	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	DLL1	Dll1	46.0	0.13031161473087818	0.16147308781869688	0.10262635540875611	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	DLL3	Dll3	29.0	0.0821529745042493	0.08498583569405099	0.058092729020811834	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	DLL4	Dll4	14.0	0.039660056657223795	0.0453257790368272	0.0297875091899591	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	DUSP6	Dusp6	27.0	0.0764872521246459	0.0821529745042493	0.055314175896132724	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	EGR1	Egr1	141.0	0.39943342776203966	1.3626062322946175	0.5307952480802589	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	ELK1	Elk1	50.0	0.141643059490085	0.1558073654390935	0.10358895618380086	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	ETV4	Etv4	15.0	0.042492917847025496	0.042492917847025496	0.029453846199431102	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	ETV5	Etv5	16.0	0.0453257790368272	0.053824362606232294	0.03486331505179495	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FGF10	Fgf10	1.0	0.0028328611898017	0.0028328611898017	0.00196358974662874	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FGF17	Fgf17	1.0	0.0028328611898017	0.0028328611898017	0.00196358974662874	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	1.0
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FGF2	Fgf2	1.0	0.0028328611898017	0.0028328611898017	0.00196358974662874	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FGF8	Fgf8	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.5
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FGF9	Fgf9	2.0	0.0056657223796034	0.0056657223796034	0.00392717949325748	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.375
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FGFR1	Fgfr1	127.0	0.3597733711048159	0.5297450424929179	0.3089830796855885	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FGFR2	Fgfr2	22.0	0.06232294617563739	0.06232294617563739	0.04319897442583228	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FGFR3	Fgfr3	18.0	0.05099150141643059	0.06515580736543909	0.040754084291681175	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FOS	Fos	144.0	0.40793201133144474	1.339943342776204	0.5022864359030873	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.625
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FRS2	Frs2	13.0	0.036827195467422094	0.036827195467422094	0.025526666706173623	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.25
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FZD1	Fzd1	69.0	0.1954674220963173	0.2521246458923513	0.15745923091736647	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.75
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FZD3	Fzd3	42.0	0.11898016997167139	0.1359773371104816	0.0890288645793493	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.875
GSE104323	Mus musculus	dentate_gyrus	adult_dentate_lineage_state	nIPC	2.0	curated_dentate_granule_lineage	353	FZD5	Fzd5	0.0	0.0	0.0	0.0	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz	0.1875
