asset_id	subject	session	path	unit_id	unit_index	cell_type	n_total_spikes	n_awake_moving_spikes	awake_moving_duration_s	awake_moving_fraction_of_recording	occupied_spatial_bins	active_spatial_bins	active_spatial_bin_fraction	spatial_sparsity	spatial_information_bits_per_spike	mean_awake_moving_rate_hz	max_spatial_rate_hz	spatial_selectivity_max_over_mean	awake_moving_spikes
70aaf3be-9f95-40af-8abc-a8316cbe50ca	YutaMouse41	YutaMouse41-150829	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150829_behavior+ecephys.nwb	13	13	wide waveform cell (wider)	34941	2696	2697.984	0.15823659065384638	205	169	0.824390243902439	0.6863463146630199	0.2791745708348138	0.9718906776124907	13.020833333333332	13.39742589703588	2564
70aaf3be-9f95-40af-8abc-a8316cbe50ca	YutaMouse41	YutaMouse41-150829	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150829_behavior+ecephys.nwb	14	14	narrow waveform cell	103128	19603	2697.984	0.15823659065384638	205	203	0.9902439024390244	0.9190419485753243	0.05999704649360946	7.188731162605649	25.275735294117645	3.5160217738558646	18965
70aaf3be-9f95-40af-8abc-a8316cbe50ca	YutaMouse41	YutaMouse41-150829	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150829_behavior+ecephys.nwb	15	15	granule cell	10437	333	2697.984	0.15823659065384638	205	51	0.24878048780487805	0.5797190969722572	0.5124030096008643	0.12432922864933577	1.8601190476190474	14.96123693379791	328
70aaf3be-9f95-40af-8abc-a8316cbe50ca	YutaMouse41	YutaMouse41-150829	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150829_behavior+ecephys.nwb	16	16	mossy cell	7309	2571	2697.984	0.15823659065384638	205	109	0.5317073170731708	0.4585909591668774	0.7840468016933115	0.9571076290840634	9.765625	10.203267326732675	2525
70aaf3be-9f95-40af-8abc-a8316cbe50ca	YutaMouse41	YutaMouse41-150829	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150829_behavior+ecephys.nwb	17	17	granule cell	15568	2331	2697.984	0.15823659065384638	205	134	0.6536585365853659	0.6273396519875859	0.30979273499088733	0.8555215520169233	7.102272727272727	8.30168767873686	2257
70aaf3be-9f95-40af-8abc-a8316cbe50ca	YutaMouse41	YutaMouse41-150829	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150829_behavior+ecephys.nwb	18	18	granule cell	27058	1725	2697.984	0.15823659065384638	205	95	0.4634146341463415	0.7288217885278461	0.2976783452698923	0.641356874617915	3.5511363636363633	5.536911669890393	1692
70aaf3be-9f95-40af-8abc-a8316cbe50ca	YutaMouse41	YutaMouse41-150829	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150829_behavior+ecephys.nwb	19	19	narrow waveform cell	435305	52270	2697.984	0.15823659065384638	205	205	1.0	0.867158972937252	0.09588698053948187	19.092496700726812	63.10096153846153	3.305013614906604	50369
70aaf3be-9f95-40af-8abc-a8316cbe50ca	YutaMouse41	YutaMouse41-150829	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150829_behavior+ecephys.nwb	20	20	positive waveform unit (bursty)	15021	1367	2697.984	0.15823659065384638	205	130	0.6341463414634146	0.19351239055643946	1.0894824162260193	0.4946635469127536	26.85546875	54.290373563218395	1305
70aaf3be-9f95-40af-8abc-a8316cbe50ca	YutaMouse41	YutaMouse41-150829	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150829_behavior+ecephys.nwb	21	21	wide waveform cell (wider)	76381	16931	2697.984	0.15823659065384638	205	201	0.9804878048780488	0.9551920559182899	0.031193396863008465	6.224421535520557	22.321428571428573	3.58610490051937	16421
70aaf3be-9f95-40af-8abc-a8316cbe50ca	YutaMouse41	YutaMouse41-150829	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150829_behavior+ecephys.nwb	22	22	unknown	4724	1482	2697.984	0.15823659065384638	205	116	0.5658536585365853	0.71761734152079	0.2617989491837741	0.5450775329199538	3.3967391304347827	6.231662332950354	1438
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	0	0	unknown	48412	4841	9898.777600000001	0.3780333167456781	251	115	0.4581673306772908	0.24328574743410156	1.6620328388926262	0.4513903609764887	4.934573763250883	10.931943146893886	4361
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	1	1	granule cell	66905	55770	9898.777600000001	0.3780333167456781	251	250	0.9960159362549801	0.8656000787882319	0.1410659264735864	5.6656166449828165	14.489057863501483	2.5573664388910355	54737
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	2	2	unknown	56797	24774	9898.777600000001	0.3780333167456781	251	251	1.0	0.9166131011515772	0.07385306202384653	2.4871495033029225	5.258413461538461	2.11423296209388	24029
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	3	3	granule cell	8085	411	9898.777600000001	0.3780333167456781	251	164	0.6533864541832669	0.48621706143191473	0.6615241524939597	0.039539352876179476	0.751201923076923	18.998842126459923	382
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	4	4	granule cell	2288	368	9898.777600000001	0.3780333167456781	251	99	0.3944223107569721	0.06515522778602913	1.9319758148343082	0.02401342897192052	4.013270547945205	167.12609234766177	232
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	5	5	granule cell	11361	1069	9898.777600000001	0.3780333167456781	251	184	0.7330677290836654	0.35421339428625626	0.8770802315477589	0.1079569242142806	1.1011683976261126	10.20007197908339	1043
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	6	6	unknown	9439	474	9898.777600000001	0.3780333167456781	251	182	0.7250996015936255	0.5415642833479812	0.5509690859819291	0.046784784031500326	0.6853070175438596	14.648074833100447	452
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	7	7	granule cell	3998	47	9898.777600000001	0.3780333167456781	251	36	0.14342629482071714	0.11698107065627629	2.6420240842782197	0.00486478949000114	0.1728429203539823	35.52937299943513	47
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	8	8	mossy cell	3372	1869	9898.777600000001	0.3780333167456781	251	211	0.8406374501992032	0.09883159677854762	1.7531321882417759	0.19252145641281104	7.520653735632183	39.06397694969719	1860
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	9	9	missing	11227	1037	9898.777600000001	0.3780333167456781	251	160	0.6374501992031872	0.26099581714903064	1.1663177285896258	0.10547277638959918	4.196797520661157	39.79033893218923	1019
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	10	10	missing	2738	322	9898.777600000001	0.3780333167456781	251	129	0.5139442231075697	0.4405948524372865	0.8693895828762978	0.030948341649156184	0.24960063897763576	8.065073140500283	299
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	11	11	missing	36385	19263	9898.777600000001	0.3780333167456781	251	250	0.9960159362549801	0.5608724159953805	0.27348296549420625	1.9145534297138527	93.56831395348837	48.872135141965195	18497
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	12	12	missing	37053	1738	9898.777600000001	0.3780333167456781	251	223	0.8884462151394422	0.488152495709968	0.5376060452094673	0.1757534585962114	0.8363358677560901	4.758574166540575	1698
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	13	13	missing	1379	273	9898.777600000001	0.3780333167456781	251	89	0.3545816733067729	0.30516733342409835	1.4282970538701107	0.02711861375277231	0.45955882352941174	16.94625056129322	262
