subject	session	unit_index	unit_id	cell_type	state_id	state_label	state_duration_s	spike_count	firing_rate_hz	active_in_state
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	3	transit	14.0	22	1.5714285714285714	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	4	rem	84.0	224	2.6666666666666665	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	5	nrem	502.0	906	1.8047808764940239	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	6	transit	19.0	25	1.3157894736842106	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	7	rem	47.0	85	1.8085106382978724	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	8	nrem	870.0	1427	1.6402298850574712	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	9	transit	16.0	27	1.6875	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	10	rem	166.0	330	1.9879518072289157	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	11	nrem	885.0	1478	1.6700564971751413	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	12	transit	14.0	24	1.7142857142857142	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	13	rem	134.0	200	1.492537313432836	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	14	nrem	568.0	783	1.3785211267605635	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	15	awake	1508.0	1176	0.7798408488063661	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	16	nrem	1130.0	1957	1.7318584070796461	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	17	transit	8.0	11	1.375	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	18	rem	67.0	209	3.1194029850746268	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	19	nrem	681.0	1044	1.5330396475770924	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	20	transit	10.0	19	1.9	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	21	rem	35.0	54	1.542857142857143	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	22	nrem	766.0	1281	1.6723237597911227	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	23	transit	8.0	10	1.25	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	24	rem	52.0	149	2.8653846153846154	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	25	awake	288.0	170	0.5902777777777778	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	26	nrem	408.0	699	1.713235294117647	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	27	transit	10.0	24	2.4	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	28	rem	200.0	395	1.975	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	29	nrem	811.0	1548	1.908754623921085	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	30	transit	8.0	40	5.0	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	31	rem	41.0	111	2.707317073170732	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	32	nrem	194.0	311	1.6030927835051547	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	33	awake	978.0	954	0.9754601226993865	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	34	nrem	976.0	1389	1.423155737704918	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	35	transit	6.0	5	0.8333333333333334	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	36	rem	29.0	42	1.4482758620689655	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	37	nrem	35.0	36	1.0285714285714285	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	38	transit	12.0	19	1.5833333333333333	True
YutaMouse41	YutaMouse41-150829	12	12	pyramidal cell	39	rem	58.0	104	1.793103448275862	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	0	awake	436.0	763	1.75	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	1	awake	107.0	24	0.22429906542056074	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	2	nrem	503.0	293	0.5825049701789264	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	3	transit	14.0	11	0.7857142857142857	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	4	rem	84.0	67	0.7976190476190477	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	5	nrem	502.0	536	1.0677290836653386	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	6	transit	19.0	19	1.0	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	7	rem	47.0	37	0.7872340425531915	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	8	nrem	870.0	991	1.139080459770115	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	9	transit	16.0	11	0.6875	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	10	rem	166.0	88	0.5301204819277109	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	11	nrem	885.0	916	1.0350282485875706	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	12	transit	14.0	9	0.6428571428571429	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	13	rem	134.0	68	0.5074626865671642	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	14	nrem	568.0	245	0.43133802816901406	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	15	awake	1508.0	1189	0.7884615384615384	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	16	nrem	1130.0	5704	5.047787610619469	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	17	transit	8.0	20	2.5	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	18	rem	67.0	147	2.1940298507462686	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	19	nrem	681.0	1504	2.2085168869309837	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	20	transit	10.0	34	3.4	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	21	rem	35.0	83	2.3714285714285714	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	22	nrem	766.0	2523	3.293733681462141	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	23	transit	8.0	34	4.25	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	24	rem	52.0	86	1.6538461538461537	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	25	awake	288.0	158	0.5486111111111112	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	26	nrem	408.0	1070	2.622549019607843	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	27	transit	10.0	22	2.2	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	28	rem	200.0	296	1.48	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	29	nrem	811.0	2097	2.5856966707768185	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	30	transit	8.0	9	1.125	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	31	rem	41.0	52	1.2682926829268293	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	32	nrem	194.0	600	3.0927835051546393	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	33	awake	978.0	1126	1.1513292433537832	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	34	nrem	976.0	3429	3.5133196721311477	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	35	transit	6.0	26	4.333333333333333	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	36	rem	29.0	71	2.4482758620689653	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	37	nrem	35.0	189	5.4	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	38	transit	12.0	49	4.083333333333333	True
YutaMouse41	YutaMouse41-150829	13	13	wide waveform cell (wider)	39	rem	58.0	316	5.448275862068965	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	0	awake	436.0	2159	4.951834862385321	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	1	awake	107.0	266	2.485981308411215	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	2	nrem	503.0	943	1.874751491053678	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	3	transit	14.0	42	3.0	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	4	rem	84.0	269	3.2023809523809526	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	5	nrem	502.0	1944	3.8725099601593627	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	6	transit	19.0	92	4.842105263157895	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	7	rem	47.0	291	6.191489361702128	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	8	nrem	870.0	6734	7.740229885057471	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	9	transit	16.0	121	7.5625	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	10	rem	166.0	2936	17.686746987951807	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	11	nrem	885.0	7866	8.888135593220339	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	12	transit	14.0	104	7.428571428571429	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	13	rem	134.0	1446	10.791044776119403	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	14	nrem	568.0	1964	3.4577464788732395	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	15	awake	1508.0	7685	5.096153846153846	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	16	nrem	1130.0	4836	4.279646017699115	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	17	transit	8.0	24	3.0	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	18	rem	67.0	176	2.626865671641791	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	19	nrem	681.0	1885	2.7679882525697503	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	20	transit	10.0	41	4.1	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	21	rem	35.0	86	2.4571428571428573	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	22	nrem	766.0	3450	4.503916449086162	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	23	transit	8.0	57	7.125	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	24	rem	52.0	399	7.673076923076923	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	25	awake	288.0	2202	7.645833333333333	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	26	nrem	408.0	3050	7.4754901960784315	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	27	transit	10.0	35	3.5	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	28	rem	200.0	1028	5.14	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	29	nrem	811.0	7084	8.734895191122071	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	30	transit	8.0	84	10.5	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	31	rem	41.0	414	10.097560975609756	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	32	nrem	194.0	2256	11.628865979381443	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	33	awake	978.0	11241	11.493865030674847	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	34	nrem	976.0	12234	12.53483606557377	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	35	transit	6.0	62	10.333333333333334	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	36	rem	29.0	290	10.0	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	37	nrem	35.0	470	13.428571428571429	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	38	transit	12.0	128	10.666666666666666	True
YutaMouse41	YutaMouse41-150829	14	14	narrow waveform cell	39	rem	58.0	625	10.775862068965518	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	0	awake	436.0	23	0.052752293577981654	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	1	awake	107.0	16	0.14953271028037382	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	2	nrem	503.0	714	1.41948310139165	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	3	transit	14.0	20	1.4285714285714286	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	4	rem	84.0	50	0.5952380952380952	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	5	nrem	502.0	436	0.8685258964143426	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	6	transit	19.0	18	0.9473684210526315	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	7	rem	47.0	17	0.3617021276595745	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	8	nrem	870.0	705	0.8103448275862069	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	9	transit	16.0	13	0.8125	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	10	rem	166.0	39	0.23493975903614459	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	11	nrem	885.0	653	0.7378531073446327	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	12	transit	14.0	16	1.1428571428571428	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	13	rem	134.0	39	0.291044776119403	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	14	nrem	568.0	312	0.5492957746478874	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	15	awake	1508.0	314	0.20822281167108753	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	16	nrem	1130.0	1454	1.286725663716814	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	17	transit	8.0	4	0.5	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	18	rem	67.0	19	0.2835820895522388	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	19	nrem	681.0	468	0.6872246696035242	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	20	transit	10.0	14	1.4	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	21	rem	35.0	27	0.7714285714285715	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	22	nrem	766.0	547	0.7140992167101827	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	23	transit	8.0	5	0.625	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	24	rem	52.0	17	0.3269230769230769	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	25	awake	288.0	14	0.04861111111111111	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	26	nrem	408.0	362	0.8872549019607843	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	27	transit	10.0	9	0.9	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	28	rem	200.0	76	0.38	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	29	nrem	811.0	714	0.8803945745992602	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	30	transit	8.0	4	0.5	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	31	rem	41.0	21	0.5121951219512195	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	32	nrem	194.0	180	0.9278350515463918	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	33	awake	978.0	99	0.10122699386503067	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	34	nrem	976.0	1009	1.033811475409836	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	35	transit	6.0	7	1.1666666666666667	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	36	rem	29.0	25	0.8620689655172413	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	37	nrem	35.0	24	0.6857142857142857	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	38	transit	12.0	5	0.4166666666666667	True
YutaMouse41	YutaMouse41-150829	15	15	granule cell	39	rem	58.0	31	0.5344827586206896	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	0	awake	436.0	100	0.22935779816513763	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	1	awake	107.0	16	0.14953271028037382	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	2	nrem	503.0	207	0.4115308151093439	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	3	transit	14.0	1	0.07142857142857142	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	4	rem	84.0	5	0.05952380952380952	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	5	nrem	502.0	154	0.30677290836653387	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	6	transit	19.0	5	0.2631578947368421	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	7	rem	47.0	2	0.0425531914893617	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	8	nrem	870.0	315	0.3620689655172414	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	9	transit	16.0	2	0.125	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	10	rem	166.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	11	nrem	885.0	274	0.3096045197740113	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	12	transit	14.0	1	0.07142857142857142	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	13	rem	134.0	8	0.05970149253731343	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	14	nrem	568.0	218	0.38380281690140844	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	15	awake	1508.0	1393	0.9237400530503979	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	16	nrem	1130.0	434	0.384070796460177	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	17	transit	8.0	1	0.125	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	18	rem	67.0	1	0.014925373134328358	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	19	nrem	681.0	245	0.35976505139500736	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	20	transit	10.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	21	rem	35.0	2	0.05714285714285714	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	22	nrem	766.0	180	0.2349869451697128	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	23	transit	8.0	1	0.125	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	24	rem	52.0	1	0.019230769230769232	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	25	awake	288.0	397	1.3784722222222223	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	26	nrem	408.0	150	0.36764705882352944	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	27	transit	10.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	28	rem	200.0	2	0.01	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	29	nrem	811.0	220	0.2712700369913687	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	30	transit	8.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	31	rem	41.0	4	0.0975609756097561	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	32	nrem	194.0	66	0.3402061855670103	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	33	awake	978.0	1058	1.081799591002045	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	34	nrem	976.0	254	0.26024590163934425	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	35	transit	6.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	36	rem	29.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	37	nrem	35.0	3	0.08571428571428572	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	38	transit	12.0	1	0.08333333333333333	True
YutaMouse41	YutaMouse41-150829	16	16	mossy cell	39	rem	58.0	1	0.017241379310344827	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	0	awake	436.0	566	1.298165137614679	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	1	awake	107.0	232	2.1682242990654204	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	2	nrem	503.0	625	1.242544731610338	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	3	transit	14.0	4	0.2857142857142857	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	4	rem	84.0	32	0.38095238095238093	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	5	nrem	502.0	492	0.9800796812749004	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	6	transit	19.0	15	0.7894736842105263	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	7	rem	47.0	6	0.1276595744680851	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	8	nrem	870.0	854	0.9816091954022989	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	9	transit	16.0	8	0.5	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	10	rem	166.0	25	0.15060240963855423	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	11	nrem	885.0	851	0.9615819209039548	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	12	transit	14.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	17	17	granule cell	13	rem	134.0	15	0.11194029850746269	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	14	nrem	568.0	574	1.0105633802816902	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	15	awake	1508.0	1067	0.7075596816976127	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	16	nrem	1130.0	1008	0.8920353982300885	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	17	transit	8.0	2	0.25	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	18	rem	67.0	27	0.40298507462686567	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	19	nrem	681.0	714	1.0484581497797356	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	20	transit	10.0	9	0.9	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	21	rem	35.0	20	0.5714285714285714	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	22	nrem	766.0	658	0.8590078328981723	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	23	transit	8.0	1	0.125	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	24	rem	52.0	5	0.09615384615384616	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	25	awake	288.0	199	0.6909722222222222	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	26	nrem	408.0	532	1.303921568627451	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	27	transit	10.0	3	0.3	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	28	rem	200.0	25	0.125	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	29	nrem	811.0	730	0.9001233045622689	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	30	transit	8.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	17	17	granule cell	31	rem	41.0	14	0.34146341463414637	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	32	nrem	194.0	197	1.0154639175257731	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	33	awake	978.0	861	0.8803680981595092	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	34	nrem	976.0	1008	1.0327868852459017	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	35	transit	6.0	11	1.8333333333333333	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	36	rem	29.0	2	0.06896551724137931	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	37	nrem	35.0	19	0.5428571428571428	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	38	transit	12.0	18	1.5	True
YutaMouse41	YutaMouse41-150829	17	17	granule cell	39	rem	58.0	17	0.29310344827586204	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	0	awake	436.0	161	0.36926605504587157	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	1	awake	107.0	47	0.4392523364485981	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	2	nrem	503.0	1312	2.6083499005964215	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	3	transit	14.0	24	1.7142857142857142	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	4	rem	84.0	126	1.5	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	5	nrem	502.0	1159	2.308764940239044	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	6	transit	19.0	50	2.6315789473684212	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	7	rem	47.0	76	1.6170212765957446	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	8	nrem	870.0	2024	2.3264367816091953	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	9	transit	16.0	19	1.1875	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	10	rem	166.0	194	1.1686746987951808	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	11	nrem	885.0	1953	2.2067796610169492	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	12	transit	14.0	31	2.2142857142857144	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	13	rem	134.0	102	0.7611940298507462	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	14	nrem	568.0	1223	2.153169014084507	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	15	awake	1508.0	920	0.610079575596817	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	16	nrem	1130.0	2049	1.8132743362831858	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	17	transit	8.0	9	1.125	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	18	rem	67.0	34	0.5074626865671642	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	19	nrem	681.0	1420	2.0851688693098387	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	20	transit	10.0	29	2.9	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	21	rem	35.0	41	1.1714285714285715	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	22	nrem	766.0	1462	1.9086161879895562	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	23	transit	8.0	3	0.375	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	24	rem	52.0	23	0.4423076923076923	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	25	awake	288.0	359	1.2465277777777777	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	26	nrem	408.0	837	2.051470588235294	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	27	transit	10.0	14	1.4	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	28	rem	200.0	105	0.525	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	29	nrem	811.0	1580	1.9482120838471024	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	30	transit	8.0	13	1.625	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	31	rem	41.0	33	0.8048780487804879	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	32	nrem	194.0	423	2.1804123711340204	True
