dentate_state	feature_set	direction	gene_symbol	standardized_logistic_coefficient	absolute_coefficient
mature	all_curated	cerebellum_to_dentate	Bcl11b	-0.09195615360472319	0.09195615360472319
mature	all_curated	cerebellum_to_dentate	Bmp4	-0.015164644502341215	0.015164644502341215
mature	all_curated	cerebellum_to_dentate	Bmpr1a	-0.152672772772614	0.152672772772614
mature	all_curated	cerebellum_to_dentate	C1ql3	-0.01420225955052467	0.01420225955052467
mature	all_curated	cerebellum_to_dentate	Cacna2d1	0.1449005585970859	0.1449005585970859
mature	all_curated	cerebellum_to_dentate	Cadm3	0.1385375429190542	0.1385375429190542
mature	all_curated	cerebellum_to_dentate	Calb1	-0.15158966165152352	0.15158966165152352
mature	all_curated	cerebellum_to_dentate	Calm1	-0.12487582436033165	0.12487582436033165
mature	all_curated	cerebellum_to_dentate	Calm2	-0.1390404417236968	0.1390404417236968
mature	all_curated	cerebellum_to_dentate	Camk2a	-0.15090550839788203	0.15090550839788203
mature	all_curated	cerebellum_to_dentate	Camk2b	-0.15044331900492425	0.15044331900492425
mature	all_curated	cerebellum_to_dentate	Cfl1	-0.10188572939175145	0.10188572939175145
mature	all_curated	cerebellum_to_dentate	Cntn5	-0.1271588187901175	0.1271588187901175
mature	all_curated	cerebellum_to_dentate	Dcc	0.08643850127822367	0.08643850127822367
mature	all_curated	cerebellum_to_dentate	Dcx	0.02044099211369925	0.02044099211369925
mature	all_curated	cerebellum_to_dentate	Dkk3	0.05474144391024317	0.05474144391024317
mature	all_curated	cerebellum_to_dentate	Dll1	-0.08068450436876272	0.08068450436876272
mature	all_curated	cerebellum_to_dentate	Dpysl2	-0.14942351268270215	0.14942351268270215
mature	all_curated	cerebellum_to_dentate	Dpysl3	0.008532991618004422	0.008532991618004422
mature	all_curated	cerebellum_to_dentate	Emx2	0.009987038918978007	0.009987038918978007
mature	all_curated	cerebellum_to_dentate	En1	0.012472202740149258	0.012472202740149258
mature	all_curated	cerebellum_to_dentate	En2	0.14265896879806506	0.14265896879806506
mature	all_curated	cerebellum_to_dentate	Eomes	0.12513875738228247	0.12513875738228247
mature	all_curated	cerebellum_to_dentate	Gabra2	-0.03421475349362498	0.03421475349362498
mature	all_curated	cerebellum_to_dentate	Gabrb3	0.11068547369797273	0.11068547369797273
mature	all_curated	cerebellum_to_dentate	Gap43	0.14286897237814217	0.14286897237814217
mature	all_curated	cerebellum_to_dentate	Gfap	0.03830002644807826	0.03830002644807826
mature	all_curated	cerebellum_to_dentate	Gli1	-0.0011617102601620525	0.0011617102601620525
mature	all_curated	cerebellum_to_dentate	Gli2	-0.025551999199448984	0.025551999199448984
mature	all_curated	cerebellum_to_dentate	Glis3	-0.028039885028284504	0.028039885028284504
mature	all_curated	cerebellum_to_dentate	Gpm6a	0.09822532302181607	0.09822532302181607
mature	all_curated	cerebellum_to_dentate	Grin2b	0.018020119892474845	0.018020119892474845
mature	all_curated	cerebellum_to_dentate	Hes1	-0.019039952958348556	0.019039952958348556
mature	all_curated	cerebellum_to_dentate	Hes5	0.009532589729029775	0.009532589729029775
mature	all_curated	cerebellum_to_dentate	Id1	-0.04338489259727147	0.04338489259727147
mature	all_curated	cerebellum_to_dentate	Id2	-0.15154865347239915	0.15154865347239915
mature	all_curated	cerebellum_to_dentate	Jag1	-0.023973189070417927	0.023973189070417927
mature	all_curated	cerebellum_to_dentate	Kcnd2	0.14453850674705115	0.14453850674705115
mature	all_curated	cerebellum_to_dentate	Kcnj3	0.05479331025744644	0.05479331025744644
mature	all_curated	cerebellum_to_dentate	Kcnj6	0.1429696703844669	0.1429696703844669
mature	all_curated	cerebellum_to_dentate	Kcnk1	0.11166069910679645	0.11166069910679645
mature	all_curated	cerebellum_to_dentate	L1cam	0.12418623196693708	0.12418623196693708
mature	all_curated	cerebellum_to_dentate	Lef1	-0.01163764363293937	0.01163764363293937
mature	all_curated	cerebellum_to_dentate	Lhx2	-0.01081376841646354	0.01081376841646354
mature	all_curated	cerebellum_to_dentate	Map1b	-0.14144259757894226	0.14144259757894226
mature	all_curated	cerebellum_to_dentate	Meis1	0.14672090003634286	0.14672090003634286
mature	all_curated	cerebellum_to_dentate	Mycn	-0.12530317984589692	0.12530317984589692
mature	all_curated	cerebellum_to_dentate	Ncam1	-0.14405510756509607	0.14405510756509607
mature	all_curated	cerebellum_to_dentate	Nes	-0.007191392697721931	0.007191392697721931
mature	all_curated	cerebellum_to_dentate	Neurod1	0.12524253259849022	0.12524253259849022
mature	all_curated	cerebellum_to_dentate	Neurod2	0.1367789413490913	0.1367789413490913
mature	all_curated	cerebellum_to_dentate	Notch1	-0.021434057409860284	0.021434057409860284
mature	all_curated	cerebellum_to_dentate	Notch2	-0.028012580537253425	0.028012580537253425
mature	all_curated	cerebellum_to_dentate	Nrp1	-0.09344195500408463	0.09344195500408463
mature	all_curated	cerebellum_to_dentate	Nrxn1	0.13222242620624763	0.13222242620624763
mature	all_curated	cerebellum_to_dentate	Pax6	0.1430127497292512	0.1430127497292512
mature	all_curated	cerebellum_to_dentate	Plxna2	0.14087966274485658	0.14087966274485658
mature	all_curated	cerebellum_to_dentate	Plxna4	-0.14801906896731215	0.14801906896731215
mature	all_curated	cerebellum_to_dentate	Ppp3ca	0.09653328008578223	0.09653328008578223
mature	all_curated	cerebellum_to_dentate	Prox1	0.13611755163207231	0.13611755163207231
mature	all_curated	cerebellum_to_dentate	Ptch1	-0.12231661027899098	0.12231661027899098
mature	all_curated	cerebellum_to_dentate	Robo2	-0.1501321593768815	0.1501321593768815
mature	all_curated	cerebellum_to_dentate	Rtn1	-0.14773669460624397	0.14773669460624397
mature	all_curated	cerebellum_to_dentate	Rtn3	0.14570479805249575	0.14570479805249575
mature	all_curated	cerebellum_to_dentate	Slc17a6	0.00680861479375878	0.00680861479375878
mature	all_curated	cerebellum_to_dentate	Slc17a7	0.14610449069216497	0.14610449069216497
mature	all_curated	cerebellum_to_dentate	Snap25	0.13626717217534884	0.13626717217534884
mature	all_curated	cerebellum_to_dentate	Sox2	-0.025606802865094223	0.025606802865094223
mature	all_curated	cerebellum_to_dentate	Stmn2	0.0902075136481825	0.0902075136481825
mature	all_curated	cerebellum_to_dentate	Stmn3	-0.13468539383380831	0.13468539383380831
mature	all_curated	cerebellum_to_dentate	Stxbp1	0.09853668422111354	0.09853668422111354
mature	all_curated	cerebellum_to_dentate	Stxbp5l	0.14490842836736945	0.14490842836736945
mature	all_curated	cerebellum_to_dentate	Synpr	0.11893484197559547	0.11893484197559547
mature	all_curated	cerebellum_to_dentate	Syt1	0.1480061002100851	0.1480061002100851
mature	all_curated	cerebellum_to_dentate	Tbr1	-0.0519225267637344	0.0519225267637344
mature	all_curated	cerebellum_to_dentate	Tcf7l2	-0.040361856824015684	0.040361856824015684
mature	all_curated	cerebellum_to_dentate	Tubb3	-0.0953120175894843	0.0953120175894843
mature	all_curated	cerebellum_to_dentate	Vim	0.022230349007133835	0.022230349007133835
mature	all_curated	cerebellum_to_dentate	Wnt3a	-0.04565679121089349	0.04565679121089349
mature	all_curated	cerebellum_to_dentate	Wnt5a	-0.09264956331159861	0.09264956331159861
mature	all_curated	cerebellum_to_dentate	Wnt7a	0.1281798778816381	0.1281798778816381
mature	all_curated	cerebellum_to_dentate	Zbtb20	0.12225219441279679	0.12225219441279679
mature	all_curated	cerebellum_to_dentate	Zic1	0.1467539149703186	0.1467539149703186
mature	all_curated	cerebellum_to_dentate	Zic2	0.13775150295154995	0.13775150295154995
mature	all_curated	cerebellum_to_dentate	Zic3	0.08875883677263179	0.08875883677263179
immature	tier1	dentate_to_cerebellum	Gabra2	-0.629417882180264	0.629417882180264
immature	tier1	dentate_to_cerebellum	Gpm6a	-0.5188805262605788	0.5188805262605788
immature	tier1	dentate_to_cerebellum	Kcnk1	0.6249651334962871	0.6249651334962871
immature	tier1	dentate_to_cerebellum	Nfia	0.7018676965720235	0.7018676965720235
immature	tier1	dentate_to_cerebellum	Nfib	0.8082823919537553	0.8082823919537553
immature	tier1	dentate_to_cerebellum	Rfx3	0.6212983825064103	0.6212983825064103
immature	tier1	cerebellum_to_dentate	Gabra2	-0.36530562376609044	0.36530562376609044
immature	tier1	cerebellum_to_dentate	Gpm6a	0.5685283481715929	0.5685283481715929
immature	tier1	cerebellum_to_dentate	Kcnk1	0.6107412271718571	0.6107412271718571
immature	tier1	cerebellum_to_dentate	Nfia	1.5623547792051664	1.5623547792051664
immature	tier1	cerebellum_to_dentate	Nfib	1.6918824397201988	1.6918824397201988
immature	tier1	cerebellum_to_dentate	Rfx3	0.750172240738345	0.750172240738345
immature	tier1_tier2	dentate_to_cerebellum	Cacna2d1	-0.337580618025277	0.337580618025277
immature	tier1_tier2	dentate_to_cerebellum	Gabra2	-0.35302823151363144	0.35302823151363144
immature	tier1_tier2	dentate_to_cerebellum	Gabrb3	-0.3351874566955759	0.3351874566955759
immature	tier1_tier2	dentate_to_cerebellum	Gpm6a	-0.24956975242414642	0.24956975242414642
immature	tier1_tier2	dentate_to_cerebellum	Grin2b	-0.2925657225456361	0.2925657225456361
immature	tier1_tier2	dentate_to_cerebellum	Kcnd2	-0.31884206446451646	0.31884206446451646
immature	tier1_tier2	dentate_to_cerebellum	Kcnj3	-0.330456450091096	0.330456450091096
immature	tier1_tier2	dentate_to_cerebellum	Kcnj6	-0.3450146875176939	0.3450146875176939
immature	tier1_tier2	dentate_to_cerebellum	Kcnk1	0.27402829488315467	0.27402829488315467
immature	tier1_tier2	dentate_to_cerebellum	Nfia	0.3434220719871251	0.3434220719871251
immature	tier1_tier2	dentate_to_cerebellum	Nfib	0.3162388321950085	0.3162388321950085
immature	tier1_tier2	dentate_to_cerebellum	Ppp3ca	-0.28871388490093103	0.28871388490093103
immature	tier1_tier2	dentate_to_cerebellum	Rfx3	0.28568750996816655	0.28568750996816655
immature	tier1_tier2	dentate_to_cerebellum	Robo2	-0.3455762436639146	0.3455762436639146
immature	tier1_tier2	dentate_to_cerebellum	Stxbp5l	-0.32346004857489324	0.32346004857489324
immature	tier1_tier2	cerebellum_to_dentate	Cacna2d1	0.6364811057397292	0.6364811057397292
immature	tier1_tier2	cerebellum_to_dentate	Gabra2	-0.20349484274565932	0.20349484274565932
immature	tier1_tier2	cerebellum_to_dentate	Gabrb3	0.29691499678392835	0.29691499678392835
immature	tier1_tier2	cerebellum_to_dentate	Gpm6a	0.28521934156835316	0.28521934156835316
immature	tier1_tier2	cerebellum_to_dentate	Grin2b	0.04353372671123416	0.04353372671123416
immature	tier1_tier2	cerebellum_to_dentate	Kcnd2	0.6306082448358118	0.6306082448358118
immature	tier1_tier2	cerebellum_to_dentate	Kcnj3	0.0632811760205294	0.0632811760205294
immature	tier1_tier2	cerebellum_to_dentate	Kcnj6	0.6276747502694366	0.6276747502694366
immature	tier1_tier2	cerebellum_to_dentate	Kcnk1	0.3284849595662984	0.3284849595662984
immature	tier1_tier2	cerebellum_to_dentate	Nfia	0.6103798823128878	0.6103798823128878
immature	tier1_tier2	cerebellum_to_dentate	Nfib	0.643095766078908	0.643095766078908
immature	tier1_tier2	cerebellum_to_dentate	Ppp3ca	0.3187691155736643	0.3187691155736643
immature	tier1_tier2	cerebellum_to_dentate	Rfx3	0.3119195703125231	0.3119195703125231
immature	tier1_tier2	cerebellum_to_dentate	Robo2	-0.6858349072835063	0.6858349072835063
immature	tier1_tier2	cerebellum_to_dentate	Stxbp5l	0.5935040267402576	0.5935040267402576
immature	downstream_all	dentate_to_cerebellum	Basp1	0.12104163929183745	0.12104163929183745
immature	downstream_all	dentate_to_cerebellum	Cacna2d1	-0.18164852857463595	0.18164852857463595
immature	downstream_all	dentate_to_cerebellum	Cadm3	-0.10891643231605619	0.10891643231605619
immature	downstream_all	dentate_to_cerebellum	Calm1	-0.15156048921081985	0.15156048921081985
immature	downstream_all	dentate_to_cerebellum	Calm2	-0.16476749240380975	0.16476749240380975
immature	downstream_all	dentate_to_cerebellum	Camk2a	-0.18685312318281316	0.18685312318281316
immature	downstream_all	dentate_to_cerebellum	Camk2b	-0.182071631270118	0.182071631270118
immature	downstream_all	dentate_to_cerebellum	Cfl1	-0.12682327150580305	0.12682327150580305
immature	downstream_all	dentate_to_cerebellum	Cntn5	0.12830724371112573	0.12830724371112573
immature	downstream_all	dentate_to_cerebellum	Dcc	0.13221746314658805	0.13221746314658805
immature	downstream_all	dentate_to_cerebellum	Dpysl2	-0.13750893924921914	0.13750893924921914
immature	downstream_all	dentate_to_cerebellum	Dpysl3	0.1773780707137212	0.1773780707137212
immature	downstream_all	dentate_to_cerebellum	Gabra2	-0.1620037554371724	0.1620037554371724
immature	downstream_all	dentate_to_cerebellum	Gabrb3	-0.18206454298582636	0.18206454298582636
immature	downstream_all	dentate_to_cerebellum	Gap43	-0.10581004546335944	0.10581004546335944
immature	downstream_all	dentate_to_cerebellum	Gpm6a	-0.13472016365864908	0.13472016365864908
immature	downstream_all	dentate_to_cerebellum	Grin2b	-0.17379816632437847	0.17379816632437847
immature	downstream_all	dentate_to_cerebellum	Kcnd2	-0.1843168743416024	0.1843168743416024
immature	downstream_all	dentate_to_cerebellum	Kcnj3	-0.1860834398704284	0.1860834398704284
immature	downstream_all	dentate_to_cerebellum	Kcnj6	-0.1862147495635873	0.1862147495635873
immature	downstream_all	dentate_to_cerebellum	Kcnk1	0.15064169370563618	0.15064169370563618
immature	downstream_all	dentate_to_cerebellum	L1cam	-0.08243980252619791	0.08243980252619791
immature	downstream_all	dentate_to_cerebellum	Map1b	-0.1685295607562916	0.1685295607562916
immature	downstream_all	dentate_to_cerebellum	Ncam1	0.18247078716303436	0.18247078716303436
immature	downstream_all	dentate_to_cerebellum	Nrp1	-0.08074943243399704	0.08074943243399704
immature	downstream_all	dentate_to_cerebellum	Nrxn1	0.18264952585171138	0.18264952585171138
immature	downstream_all	dentate_to_cerebellum	Plxna2	0.185030893123677	0.185030893123677
immature	downstream_all	dentate_to_cerebellum	Plxna4	0.08126741042485737	0.08126741042485737
immature	downstream_all	dentate_to_cerebellum	Ppp3ca	-0.1784840937074933	0.1784840937074933
immature	downstream_all	dentate_to_cerebellum	Robo2	-0.18487821456858405	0.18487821456858405
immature	downstream_all	dentate_to_cerebellum	Rtn1	0.029310134203568015	0.029310134203568015
immature	downstream_all	dentate_to_cerebellum	Rtn3	-0.17828216071375466	0.17828216071375466
immature	downstream_all	dentate_to_cerebellum	Slc17a6	0.17887939257602223	0.17887939257602223
immature	downstream_all	dentate_to_cerebellum	Slc17a7	-0.18459867067291427	0.18459867067291427
immature	downstream_all	dentate_to_cerebellum	Snap25	-0.11576860596516006	0.11576860596516006
immature	downstream_all	dentate_to_cerebellum	Stmn2	-0.08402783274195555	0.08402783274195555
immature	downstream_all	dentate_to_cerebellum	Stmn3	-0.1669394980023529	0.1669394980023529
immature	downstream_all	dentate_to_cerebellum	Stxbp1	-0.1590115256762445	0.1590115256762445
immature	downstream_all	dentate_to_cerebellum	Stxbp5l	-0.1816851042110608	0.1816851042110608
immature	downstream_all	dentate_to_cerebellum	Synpr	0.10728985799713486	0.10728985799713486
immature	downstream_all	dentate_to_cerebellum	Syt1	-0.18251459615991678	0.18251459615991678
immature	downstream_all	cerebellum_to_dentate	Basp1	-0.10710418669959537	0.10710418669959537
immature	downstream_all	cerebellum_to_dentate	Cacna2d1	0.22532981939232263	0.22532981939232263
immature	downstream_all	cerebellum_to_dentate	Cadm3	0.21155698192545047	0.21155698192545047
immature	downstream_all	cerebellum_to_dentate	Calm1	-0.19433246120968078	0.19433246120968078
immature	downstream_all	cerebellum_to_dentate	Calm2	-0.2048518180517098	0.2048518180517098
immature	downstream_all	cerebellum_to_dentate	Camk2a	-0.23563783977172506	0.23563783977172506
immature	downstream_all	cerebellum_to_dentate	Camk2b	-0.2322092938506939	0.2322092938506939
immature	downstream_all	cerebellum_to_dentate	Cfl1	-0.17329550694789328	0.17329550694789328
immature	downstream_all	cerebellum_to_dentate	Cntn5	-0.20073523845968855	0.20073523845968855
immature	downstream_all	cerebellum_to_dentate	Dcc	0.13663418047775644	0.13663418047775644
immature	downstream_all	cerebellum_to_dentate	Dpysl2	-0.23750138682898297	0.23750138682898297
immature	downstream_all	cerebellum_to_dentate	Dpysl3	0.017300376189102084	0.017300376189102084
immature	downstream_all	cerebellum_to_dentate	Gabra2	-0.06948536128640259	0.06948536128640259
immature	downstream_all	cerebellum_to_dentate	Gabrb3	0.1571090564073982	0.1571090564073982
immature	downstream_all	cerebellum_to_dentate	Gap43	0.22352033749730532	0.22352033749730532
immature	downstream_all	cerebellum_to_dentate	Gpm6a	0.1397629655589853	0.1397629655589853
immature	downstream_all	cerebellum_to_dentate	Grin2b	0.02305350035978737	0.02305350035978737
immature	downstream_all	cerebellum_to_dentate	Kcnd2	0.22407791646512937	0.22407791646512937
immature	downstream_all	cerebellum_to_dentate	Kcnj3	0.0755514791609483	0.0755514791609483
immature	downstream_all	cerebellum_to_dentate	Kcnj6	0.22350229124689644	0.22350229124689644
immature	downstream_all	cerebellum_to_dentate	Kcnk1	0.16222817070350415	0.16222817070350415
immature	downstream_all	cerebellum_to_dentate	L1cam	0.1866972698188545	0.1866972698188545
immature	downstream_all	cerebellum_to_dentate	Map1b	-0.2136834597806093	0.2136834597806093
immature	downstream_all	cerebellum_to_dentate	Ncam1	-0.22186783039022914	0.22186783039022914
immature	downstream_all	cerebellum_to_dentate	Nrp1	-0.14092754870618565	0.14092754870618565
immature	downstream_all	cerebellum_to_dentate	Nrxn1	0.20420941147649752	0.20420941147649752
immature	downstream_all	cerebellum_to_dentate	Plxna2	0.21837251525716403	0.21837251525716403
immature	downstream_all	cerebellum_to_dentate	Plxna4	-0.23208725349410578	0.23208725349410578
immature	downstream_all	cerebellum_to_dentate	Ppp3ca	0.13376272498952876	0.13376272498952876
immature	downstream_all	cerebellum_to_dentate	Robo2	-0.23531012814517024	0.23531012814517024
immature	downstream_all	cerebellum_to_dentate	Rtn1	-0.21985325490336588	0.21985325490336588
immature	downstream_all	cerebellum_to_dentate	Rtn3	0.2282461119471595	0.2282461119471595
immature	downstream_all	cerebellum_to_dentate	Slc17a6	0.027373232914908847	0.027373232914908847
immature	downstream_all	cerebellum_to_dentate	Slc17a7	0.23287231498182423	0.23287231498182423
immature	downstream_all	cerebellum_to_dentate	Snap25	0.21278919110167124	0.21278919110167124
immature	downstream_all	cerebellum_to_dentate	Stmn2	0.13067683742352065	0.13067683742352065
immature	downstream_all	cerebellum_to_dentate	Stmn3	-0.2055313941014665	0.2055313941014665
immature	downstream_all	cerebellum_to_dentate	Stxbp1	0.13922741822774748	0.13922741822774748
immature	downstream_all	cerebellum_to_dentate	Stxbp5l	0.22108050967011736	0.22108050967011736
immature	downstream_all	cerebellum_to_dentate	Synpr	0.17842014757401484	0.17842014757401484
immature	downstream_all	cerebellum_to_dentate	Syt1	0.22783649909643885	0.22783649909643885
immature	neurite_morphology	dentate_to_cerebellum	Basp1	0.2653038432342098	0.2653038432342098
immature	neurite_morphology	dentate_to_cerebellum	Cadm3	-0.173022487117169	0.173022487117169
immature	neurite_morphology	dentate_to_cerebellum	Cfl1	-0.24292873420175912	0.24292873420175912
immature	neurite_morphology	dentate_to_cerebellum	Cntn5	0.22259408934575167	0.22259408934575167
immature	neurite_morphology	dentate_to_cerebellum	Dcc	0.30441651036297457	0.30441651036297457
immature	neurite_morphology	dentate_to_cerebellum	Dpysl2	-0.24670051637437707	0.24670051637437707
immature	neurite_morphology	dentate_to_cerebellum	Dpysl3	0.36870921529926753	0.36870921529926753
immature	neurite_morphology	dentate_to_cerebellum	Gap43	-0.20256480593672108	0.20256480593672108
immature	neurite_morphology	dentate_to_cerebellum	Gpm6a	-0.29538984975252314	0.29538984975252314
immature	neurite_morphology	dentate_to_cerebellum	L1cam	-0.1570475632009752	0.1570475632009752
immature	neurite_morphology	dentate_to_cerebellum	Map1b	-0.3316566238569303	0.3316566238569303
immature	neurite_morphology	dentate_to_cerebellum	Ncam1	0.3689662702871435	0.3689662702871435
immature	neurite_morphology	dentate_to_cerebellum	Nrp1	-0.1278004047318168	0.1278004047318168
immature	neurite_morphology	dentate_to_cerebellum	Nrxn1	0.3669254979099821	0.3669254979099821
immature	neurite_morphology	dentate_to_cerebellum	Plxna2	0.37391498590741445	0.37391498590741445
immature	neurite_morphology	dentate_to_cerebellum	Plxna4	0.16020951771651426	0.16020951771651426
immature	neurite_morphology	dentate_to_cerebellum	Robo2	-0.3677577358126033	0.3677577358126033
immature	neurite_morphology	dentate_to_cerebellum	Rtn1	0.03417458173612767	0.03417458173612767
immature	neurite_morphology	dentate_to_cerebellum	Rtn3	-0.34015755457841296	0.34015755457841296
immature	neurite_morphology	dentate_to_cerebellum	Stmn2	-0.12261859803899881	0.12261859803899881
immature	neurite_morphology	dentate_to_cerebellum	Stmn3	-0.32952476987240337	0.32952476987240337
immature	neurite_morphology	cerebellum_to_dentate	Basp1	-0.15614585966691727	0.15614585966691727
immature	neurite_morphology	cerebellum_to_dentate	Cadm3	0.38695378654156015	0.38695378654156015
immature	neurite_morphology	cerebellum_to_dentate	Cfl1	-0.2764872983588558	0.2764872983588558
immature	neurite_morphology	cerebellum_to_dentate	Cntn5	-0.32566529100102365	0.32566529100102365
immature	neurite_morphology	cerebellum_to_dentate	Dcc	0.252695254714773	0.252695254714773
immature	neurite_morphology	cerebellum_to_dentate	Dpysl2	-0.3886282713440939	0.3886282713440939
immature	neurite_morphology	cerebellum_to_dentate	Dpysl3	0.038942216347974165	0.038942216347974165
immature	neurite_morphology	cerebellum_to_dentate	Gap43	0.40050158160414945	0.40050158160414945
immature	neurite_morphology	cerebellum_to_dentate	Gpm6a	0.2610120753416759	0.2610120753416759
immature	neurite_morphology	cerebellum_to_dentate	L1cam	0.3613821494492972	0.3613821494492972
immature	neurite_morphology	cerebellum_to_dentate	Map1b	-0.3412376287588371	0.3412376287588371
immature	neurite_morphology	cerebellum_to_dentate	Ncam1	-0.3240120144124848	0.3240120144124848
immature	neurite_morphology	cerebellum_to_dentate	Nrp1	-0.21350801219180326	0.21350801219180326
immature	neurite_morphology	cerebellum_to_dentate	Nrxn1	0.35328871314938715	0.35328871314938715
immature	neurite_morphology	cerebellum_to_dentate	Plxna2	0.39705015885409284	0.39705015885409284
immature	neurite_morphology	cerebellum_to_dentate	Plxna4	-0.39845038926661536	0.39845038926661536
immature	neurite_morphology	cerebellum_to_dentate	Robo2	-0.40889997444412884	0.40889997444412884
immature	neurite_morphology	cerebellum_to_dentate	Rtn1	-0.377518666416491	0.377518666416491
immature	neurite_morphology	cerebellum_to_dentate	Rtn3	0.40580337878710593	0.40580337878710593
immature	neurite_morphology	cerebellum_to_dentate	Stmn2	0.2554350694813336	0.2554350694813336
immature	neurite_morphology	cerebellum_to_dentate	Stmn3	-0.3532604114746022	0.3532604114746022
immature	synaptic_excitability	dentate_to_cerebellum	Cacna2d1	-0.2733900738456379	0.2733900738456379
immature	synaptic_excitability	dentate_to_cerebellum	Calm1	-0.22589774290347264	0.22589774290347264
immature	synaptic_excitability	dentate_to_cerebellum	Calm2	-0.23437169258265386	0.23437169258265386
immature	synaptic_excitability	dentate_to_cerebellum	Camk2a	-0.2855008430564723	0.2855008430564723
immature	synaptic_excitability	dentate_to_cerebellum	Camk2b	-0.27292185548162445	0.27292185548162445
immature	synaptic_excitability	dentate_to_cerebellum	Gabra2	-0.2611482557346889	0.2611482557346889
immature	synaptic_excitability	dentate_to_cerebellum	Gabrb3	-0.27574701706696636	0.27574701706696636
immature	synaptic_excitability	dentate_to_cerebellum	Grin2b	-0.24619023719586033	0.24619023719586033
immature	synaptic_excitability	dentate_to_cerebellum	Kcnd2	-0.26878172381648047	0.26878172381648047
immature	synaptic_excitability	dentate_to_cerebellum	Kcnj3	-0.2739495448840149	0.2739495448840149
immature	synaptic_excitability	dentate_to_cerebellum	Kcnj6	-0.2837935159294231	0.2837935159294231
immature	synaptic_excitability	dentate_to_cerebellum	Kcnk1	0.2062490747846936	0.2062490747846936
immature	synaptic_excitability	dentate_to_cerebellum	Ppp3ca	-0.2624595340328659	0.2624595340328659
immature	synaptic_excitability	dentate_to_cerebellum	Slc17a6	0.2790728159349676	0.2790728159349676
immature	synaptic_excitability	dentate_to_cerebellum	Slc17a7	-0.2867606874571031	0.2867606874571031
immature	synaptic_excitability	dentate_to_cerebellum	Snap25	-0.21394512475486235	0.21394512475486235
immature	synaptic_excitability	dentate_to_cerebellum	Stxbp1	-0.2677024398632696	0.2677024398632696
immature	synaptic_excitability	dentate_to_cerebellum	Stxbp5l	-0.2756325629072068	0.2756325629072068
immature	synaptic_excitability	dentate_to_cerebellum	Synpr	0.112104706471384	0.112104706471384
immature	synaptic_excitability	dentate_to_cerebellum	Syt1	-0.28338899164845655	0.28338899164845655
immature	synaptic_excitability	cerebellum_to_dentate	Cacna2d1	0.44286593290324316	0.44286593290324316
immature	synaptic_excitability	cerebellum_to_dentate	Calm1	-0.38481622879287314	0.38481622879287314
immature	synaptic_excitability	cerebellum_to_dentate	Calm2	-0.3959762985504149	0.3959762985504149
immature	synaptic_excitability	cerebellum_to_dentate	Camk2a	-0.47844230738084337	0.47844230738084337
immature	synaptic_excitability	cerebellum_to_dentate	Camk2b	-0.48274672676955654	0.48274672676955654
immature	synaptic_excitability	cerebellum_to_dentate	Gabra2	-0.163231904314053	0.163231904314053
immature	synaptic_excitability	cerebellum_to_dentate	Gabrb3	0.26088293010653857	0.26088293010653857
immature	synaptic_excitability	cerebellum_to_dentate	Grin2b	0.03437952495399784	0.03437952495399784
immature	synaptic_excitability	cerebellum_to_dentate	Kcnd2	0.44575229342710015	0.44575229342710015
immature	synaptic_excitability	cerebellum_to_dentate	Kcnj3	0.10993788818954003	0.10993788818954003
immature	synaptic_excitability	cerebellum_to_dentate	Kcnj6	0.4372732205068221	0.4372732205068221
immature	synaptic_excitability	cerebellum_to_dentate	Kcnk1	0.29827964029603843	0.29827964029603843
immature	synaptic_excitability	cerebellum_to_dentate	Ppp3ca	0.2364393020475931	0.2364393020475931
immature	synaptic_excitability	cerebellum_to_dentate	Slc17a6	0.06113999774646716	0.06113999774646716
immature	synaptic_excitability	cerebellum_to_dentate	Slc17a7	0.4713953115632569	0.4713953115632569
immature	synaptic_excitability	cerebellum_to_dentate	Snap25	0.41468512385098416	0.41468512385098416
immature	synaptic_excitability	cerebellum_to_dentate	Stxbp1	0.19889450612512496	0.19889450612512496
immature	synaptic_excitability	cerebellum_to_dentate	Stxbp5l	0.41808171016175627	0.41808171016175627
immature	synaptic_excitability	cerebellum_to_dentate	Synpr	0.3354994824137742	0.3354994824137742
immature	synaptic_excitability	cerebellum_to_dentate	Syt1	0.4542465439553519	0.4542465439553519
immature	all_curated	dentate_to_cerebellum	Ascl1	0.021339950339023556	0.021339950339023556
immature	all_curated	dentate_to_cerebellum	Atoh1	0.0	0.0
immature	all_curated	dentate_to_cerebellum	Barhl1	0.009289634038204174	0.009289634038204174
immature	all_curated	dentate_to_cerebellum	Basp1	0.05814644295338239	0.05814644295338239
immature	all_curated	dentate_to_cerebellum	Bcl11b	-0.035509544999578695	0.035509544999578695
immature	all_curated	dentate_to_cerebellum	Bmp4	0.04439054190182754	0.04439054190182754
immature	all_curated	dentate_to_cerebellum	Bmpr1a	-0.0985480407003432	0.0985480407003432
immature	all_curated	dentate_to_cerebellum	C1ql3	-0.021376902425432463	0.021376902425432463
immature	all_curated	dentate_to_cerebellum	Cacna2d1	-0.11416944575543156	0.11416944575543156
immature	all_curated	dentate_to_cerebellum	Cadm3	-0.07500244734492988	0.07500244734492988
immature	all_curated	dentate_to_cerebellum	Calb1	-0.03349274265729428	0.03349274265729428
immature	all_curated	dentate_to_cerebellum	Calm1	-0.10155255906417197	0.10155255906417197
