matrix	population	library	module_id	module_label	module_family	n_module_genes	module_z_score
CB	Cerebellar granule	pBICCNsMMrCBAN1iF002d190304b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.832673732874272
CB	Cerebellar granule	pBICCNsMMrCBAN1iF002d190304c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7724865892258174
CB	Cerebellar granule	pBICCNsMMrCBAN1iM002d190312a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5747344136287745
CB	Cerebellar granule	pBICCNsMMrCBAN1iM002d190312b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7970135015817414
CB	Cerebellar granule	pBICCNsMMrCBAN1iM002d190312c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7634557293276466
CB	Cerebellar granule	pBICCNsMMrCBAN1iM006d190124	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.9269077497219917
CB	Cerebellar granule	pBICCNsMMrCBAN1iM006d190321a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5323952446303797
CB	Cerebellar granule	pBICCNsMMrCBAN1iM006d190321b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6304732280954972
CB	Cerebellar granule	pBICCNsMMrCBAN2iF002d190304a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.3609866145998704
CB	Cerebellar granule	pBICCNsMMrCBAN2iF002d190304b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7283075211562657
CB	Cerebellar granule	pBICCNsMMrCBAN2iF002d190304c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7138522522215964
CB	Cerebellar granule	pBICCNsMMrCBAN2iM002d190312a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5702282839774587
CB	Cerebellar granule	pBICCNsMMrCBAN2iM002d190312b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5504795691729757
CB	Cerebellar granule	pBICCNsMMrCBAN2iM002d190312c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5482066281238873
CB	Cerebellar granule	pBICCNsMMrCBAN2iM006d190124	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.9514602791130324
CB	Cerebellar granule	pBICCNsMMrCBAN2iM006d190321a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.3551542472038601
CB	Cerebellar granule	pBICCNsMMrCBAN2iM006d190321b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.4731968444323057
CB	Cerebellar granule	pBICCNsMMrCBAN2iM006d190321c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.44731961380342905
CB	Cerebellar granule	pBICCNsMMrCBAN2iM006d190321d	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.37252682788658426
CB	Cerebellar granule	pBICCNsMMrCBAN2iM006d190321e	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.42082462401821863
CB	Cerebellar granule	pBICCNsMMrCBCOPiF002d190304a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.8019271637940749
CB	Cerebellar granule	pBICCNsMMrCBCOPiF002d190304b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.817250319392849
CB	Cerebellar granule	pBICCNsMMrCBCOPiM002d190312a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5036735117610366
CB	Cerebellar granule	pBICCNsMMrCBCOPiM002d190312b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5146582960782344
CB	Cerebellar granule	pBICCNsMMrCBCOPiM002d190312c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5519318861476077
CB	Cerebellar granule	pBICCNsMMrCBCOPiM002d190312d	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5365151086045111
CB	Cerebellar granule	pBICCNsMMrCBCOPiM006d190313	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5310952256349796
CB	Cerebellar granule	pBICCNsMMrCBCULiM006d190313b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.9387975142492162
CB	Cerebellar granule	pBICCNsMMrCBDECiF002d190304a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	1.0020199942431463
CB	Cerebellar granule	pBICCNsMMrCBDECiF002d190304b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.8412206240492419
CB	Cerebellar granule	pBICCNsMMrCBDECiF002d190304c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.4767799076193852
CB	Cerebellar granule	pBICCNsMMrCBDECiM006d190313a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7955113630786905
CB	Cerebellar granule	pBICCNsMMrCBDECiM006d190313b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.662091652946094
CB	Cerebellar granule	pBICCNsMMrCBDECiM006d190313c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5743185774573176
CB	Cerebellar granule	pBICCNsMMrCBFiF001d190115	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5658327800202241
CB	Cerebellar granule	pBICCNsMMrCBFiM006d190124	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	1.1648031967483765
CB	Cerebellar granule	pBICCNsMMrCBFiM006d190313a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7715267249558839
CB	Cerebellar granule	pBICCNsMMrCBFiM006d190313c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6504097436224522
CB	Cerebellar granule	pBICCNsMMrCBIIIiF001d190115a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6239831367138472
CB	Cerebellar granule	pBICCNsMMrCBIIIiF001d190115b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6062588659045095
CB	Cerebellar granule	pBICCNsMMrCBIIiF001d190115a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	1.0889277961905663
CB	Cerebellar granule	pBICCNsMMrCBIIiF001d190115b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6847197314811281
CB	Cerebellar granule	pBICCNsMMrCBIIiM001d190108a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5814362466878341
CB	Cerebellar granule	pBICCNsMMrCBIIiM001d190108b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5465907277934002
CB	Cerebellar granule	pBICCNsMMrCBIIiM006d190313	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7362157931495665
CB	Cerebellar granule	pBICCNsMMrCBIViM006d190124	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7389263946311245
CB	Cerebellar granule	pBICCNsMMrCBIXiF002d190304a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	1.1338955858230664
CB	Cerebellar granule	pBICCNsMMrCBIXiF002d190304b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	1.114316640974971
CB	Cerebellar granule	pBICCNsMMrCBIXiF002d190304c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	1.4025294699218693
CB	Cerebellar granule	pBICCNsMMrCBIXiM006d190313a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7087205070037508
CB	Cerebellar granule	pBICCNsMMrCBIXiM006d190313b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7134121416585419
CB	Cerebellar granule	pBICCNsMMrCBIXiM006d190313c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7410210861522964
CB	Cerebellar granule	pBICCNsMMrCBIXiM006d190313d	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7778993456405143
CB	Cerebellar granule	pBICCNsMMrCBIiF001d190115	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6138618040167224
CB	Cerebellar granule	pBICCNsMMrCBIiM001d190108a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6654574283579907
CB	Cerebellar granule	pBICCNsMMrCBIiM001d190108b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7196325328805162
CB	Cerebellar granule	pBICCNsMMrCBIiM006d190313	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	1.0691847451010064
CB	Cerebellar granule	pBICCNsMMrCBPFiF002d190304a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.86331654763744
CB	Cerebellar granule	pBICCNsMMrCBPFiF002d190304c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7303853353063171
CB	Cerebellar granule	pBICCNsMMrCBPFiM001d190107a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5227799497284135
CB	Cerebellar granule	pBICCNsMMrCBPFiM001d190107b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7282680226313154
CB	Cerebellar granule	pBICCNsMMrCBPFiM001d190107c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.523388568200314
CB	Cerebellar granule	pBICCNsMMrCBPFiM001d190107d	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.4919080430152714
CB	Cerebellar granule	pBICCNsMMrCBPFiM006d190124	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.8259225059061807
CB	Cerebellar granule	pBICCNsMMrCBPFiM006d190313a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5545193903362304
CB	Cerebellar granule	pBICCNsMMrCBPFiM006d190313b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5196233870078052
CB	Cerebellar granule	pBICCNsMMrCBPRMiF002d190304a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5705189818345862
CB	Cerebellar granule	pBICCNsMMrCBPRMiF002d190304b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.44805428347885345
CB	Cerebellar granule	pBICCNsMMrCBPRMiF002d190304c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.4143288878880034
CB	Cerebellar granule	pBICCNsMMrCBPRMiM002d190312a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5218061502257151
CB	Cerebellar granule	pBICCNsMMrCBPRMiM002d190312b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5958970320266563
CB	Cerebellar granule	pBICCNsMMrCBPRMiM002d190312c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5135852907249625
CB	Cerebellar granule	pBICCNsMMrCBPRMiM002d190312d	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5400188574918455
CB	Cerebellar granule	pBICCNsMMrCBPRMiM002d190312e	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.4129832955485559
CB	Cerebellar granule	pBICCNsMMrCBPRMiM006d190321a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5181843972354637
CB	Cerebellar granule	pBICCNsMMrCBPRMiM006d190321b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.49411604395021297
CB	Cerebellar granule	pBICCNsMMrCBPRMiM006d190321c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5204461149751425
CB	Cerebellar granule	pBICCNsMMrCBPRMiM006d190321d	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5128575166185425
CB	Cerebellar granule	pBICCNsMMrCBPRMiM006d190321e	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.474695537431023
CB	Cerebellar granule	pBICCNsMMrCBPRMiM006d190321f	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.4281142051717558
CB	Cerebellar granule	pBICCNsMMrCBSIMiF001d190115	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.4203172924706672
CB	Cerebellar granule	pBICCNsMMrCBSIMiM002d190312a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7004634753691931
CB	Cerebellar granule	pBICCNsMMrCBSIMiM002d190312b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6879712870261293
CB	Cerebellar granule	pBICCNsMMrCBSIMiM002d190312c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6745400048589455
CB	Cerebellar granule	pBICCNsMMrCBSIMiM002d190312d	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6523125127087805
CB	Cerebellar granule	pBICCNsMMrCBSIMiM006d190313a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.8628462822542724
CB	Cerebellar granule	pBICCNsMMrCBSIMiM006d190313b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.766864533822809
CB	Cerebellar granule	pBICCNsMMrCBSIMiM006d190313c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6988614545725469
CB	Cerebellar granule	pBICCNsMMrCBVIIIiF002d190304a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.9430684035593475
CB	Cerebellar granule	pBICCNsMMrCBVIIIiF002d190304b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.8701628152562241
CB	Cerebellar granule	pBICCNsMMrCBVIIIiF002d190304c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.9701666497476112
CB	Cerebellar granule	pBICCNsMMrCBVIIIiF002d190304d	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.9637041511737963
CB	Cerebellar granule	pBICCNsMMrCBVIIIiM001d190108a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.45569259203737644
CB	Cerebellar granule	pBICCNsMMrCBVIIIiM001d190108b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.4228308455774563
CB	Cerebellar granule	pBICCNsMMrCBVIIIiM006d190313	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.44737161317153884
CB	Cerebellar granule	pBICCNsMMrCBVIIiF002d190304a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.820580837216978
CB	Cerebellar granule	pBICCNsMMrCBVIIiF002d190304b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.8139884454601715
CB	Cerebellar granule	pBICCNsMMrCBVIIiM002d190312a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5571587850036861
CB	Cerebellar granule	pBICCNsMMrCBVIIiM002d190312b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5181670353505179
CB	Cerebellar granule	pBICCNsMMrCBVIIiM002d190312c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5719441775703861
CB	Cerebellar granule	pBICCNsMMrCBVIIiM002d190312d	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.615807353657368
CB	Cerebellar granule	pBICCNsMMrCBVIIiM006d190313a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6611156522633649
CB	Cerebellar granule	pBICCNsMMrCBVIIiM006d190313b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6728975345422776
CB	Cerebellar granule	pBICCNsMMrCBVIiF001d190116	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.427260996825676
CB	Cerebellar granule	pBICCNsMMrCBVIiM002d190312a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7578407474941435
CB	Cerebellar granule	pBICCNsMMrCBVIiM002d190312b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.8430636387492186
CB	Cerebellar granule	pBICCNsMMrCBVIiM002d190312c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.8917372259740264
CB	Cerebellar granule	pBICCNsMMrCBVIiM002d190312d	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7458847239872507
CB	Cerebellar granule	pBICCNsMMrCBVIiM002d190312e	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	1.0025748653786057
CB	Cerebellar granule	pBICCNsMMrCBVIiM006d190321a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7448489387015022
CB	Cerebellar granule	pBICCNsMMrCBVIiM006d190321b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.6178308260192888
CB	Cerebellar granule	pBICCNsMMrCBVIiM006d190321c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.726391460407014
CB	Cerebellar granule	pBICCNsMMrCBViM002d190312a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7528869675033422
CB	Cerebellar granule	pBICCNsMMrCBViM002d190312b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	1.0163065315253965
CB	Cerebellar granule	pBICCNsMMrCBViM002d190312c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	1.0076052113400231
CB	Cerebellar granule	pBICCNsMMrCBViM002d190312d	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	1.1004533307115076
CB	Cerebellar granule	pBICCNsMMrCBVliM006d190124	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5291916449391564
CB	Cerebellar granule	pBICCNsMMrCBXiF001d190115a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7485448386805532
CB	Cerebellar granule	pBICCNsMMrCBXiF001d190115b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7505893987038067
CB	Cerebellar granule	pBICCNsMMrCBXiM006d190313a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.9160690441464433
CB	Purkinje	pBICCNsMMrCBAN1iF002d190304b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.008434380845631324
CB	Purkinje	pBICCNsMMrCBAN1iF002d190304c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.12222397632638306
CB	Purkinje	pBICCNsMMrCBAN1iM002d190312a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.7164041660590954
CB	Purkinje	pBICCNsMMrCBAN1iM002d190312b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.154025156682413
CB	Purkinje	pBICCNsMMrCBAN1iM002d190312c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.4519406313467673
CB	Purkinje	pBICCNsMMrCBAN1iM006d190321a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.13226549793380693
CB	Purkinje	pBICCNsMMrCBAN1iM006d190321b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.1819951541094819
CB	Purkinje	pBICCNsMMrCBAN2iF002d190304a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.33703496980944764
CB	Purkinje	pBICCNsMMrCBAN2iF002d190304b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.1688615931319015
CB	Purkinje	pBICCNsMMrCBAN2iF002d190304c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.10582620044282301
CB	Purkinje	pBICCNsMMrCBAN2iM002d190312a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.21660859957650272
CB	Purkinje	pBICCNsMMrCBAN2iM002d190312b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.14127036106365629
CB	Purkinje	pBICCNsMMrCBAN2iM002d190312c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.16304827447055548
CB	Purkinje	pBICCNsMMrCBAN2iM006d190321a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.29034777666693456
CB	Purkinje	pBICCNsMMrCBAN2iM006d190321b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.2364887811227774
CB	Purkinje	pBICCNsMMrCBAN2iM006d190321c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.2703005571640512
CB	Purkinje	pBICCNsMMrCBAN2iM006d190321d	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.28101702994709055
CB	Purkinje	pBICCNsMMrCBAN2iM006d190321e	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.2940193747433097
CB	Purkinje	pBICCNsMMrCBCULiM006d190313b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5603077554817603
CB	Purkinje	pBICCNsMMrCBDECiF002d190304a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.06703653139604232
CB	Purkinje	pBICCNsMMrCBDECiF002d190304b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.09717513717213218
CB	Purkinje	pBICCNsMMrCBFiF001d190115	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.26850315367496347
CB	Purkinje	pBICCNsMMrCBFiM006d190313c	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.5072680706641106
CB	Purkinje	pBICCNsMMrCBIIIiF001d190115a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.3474365924721925
CB	Purkinje	pBICCNsMMrCBIIIiF001d190115b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.19848859596161228
CB	Purkinje	pBICCNsMMrCBIIiF001d190115a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.17636471546409138
CB	Purkinje	pBICCNsMMrCBIIiF001d190115b	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.12050069385511425
CB	Purkinje	pBICCNsMMrCBIIiM001d190108a	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.3109401112013718
